Car_id,Date,Engine,Transmission,Color,Price ($),Body Style,Phone
C_CND_000300,1/30/2022,Overhead Camshaft,Manual,Pale White,22000,SUV,7915626
C_CND_000301,1/31/2022,Overhead Camshaft,Manual,Pale White,24000,SUV,8740005
C_CND_000302,1/31/2022,Overhead Camshaft,Manual,Pale White,24250,SUV,7058375
C_CND_000303,1/31/2022,Overhead Camshaft,Manual,Pale White,37000,SUV,7599809
C_CND_000304,1/31/2022,Overhead Camshaft,Manual,Pale White,54500,SUV,6737724
C_CND_000305,1/31/2022,Double Overhead Camshaft,Auto,Pale White,46000,Sedan,8987884
C_CND_000306,1/31/2022,Overhead Camshaft,Manual,Pale White,37000,Hatchback,7580732
C_CND_000307,1/31/2022,Overhead Camshaft,Manual,Black,26000,SUV,6994009
C_CND_000308,1/31/2022,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,6214183
C_CND_000309,1/31/2022,Double Overhead Camshaft,Auto,Pale White,41000,Passenger,6374482
C_CND_000310,1/31/2022,Overhead Camshaft,Manual,Black,12000,SUV,6569596
C_CND_000311,1/31/2022,Overhead Camshaft,Manual,Pale White,25100,Hatchback,8123167
C_CND_000312,1/31/2022,Overhead Camshaft,Manual,Black,34000,Hatchback,8382877
C_CND_000313,1/31/2022,Overhead Camshaft,Manual,Pale White,34000,Passenger,7360406
C_CND_000314,1/31/2022,Double Overhead Camshaft,Auto,Pale White,39000,Hardtop,7081916
C_CND_000315,1/31/2022,Double Overhead Camshaft,Auto,Black,33000,Hatchback,8843585
C_CND_000316,2/3/2022,Overhead Camshaft,Manual,Pale White,33000,Sedan,6038590
C_CND_000317,2/3/2022,Overhead Camshaft,Manual,Black,18000,SUV,7539875
C_CND_000318,2/3/2022,Double Overhead Camshaft,Auto,Pale White,21000,Sedan,6862992
C_CND_000319,2/3/2022,Double Overhead Camshaft,Auto,Pale White,39000,SUV,6503890
C_CND_000320,2/3/2022,Overhead Camshaft,Manual,Pale White,25000,SUV,7275191
C_CND_000321,2/3/2022,Double Overhead Camshaft,Auto,Pale White,46000,SUV,8835994
C_CND_000322,2/3/2022,Overhead Camshaft,Manual,Pale White,13500,Passenger,6838769
C_CND_000323,2/3/2022,Double Overhead Camshaft,Auto,Pale White,21000,Sedan,6181924
C_CND_000324,2/3/2022,Overhead Camshaft,Manual,Pale White,13000,SUV,7890074
C_CND_000325,2/3/2022,Overhead Camshaft,Manual,Black,43000,SUV,7480624
C_CND_000326,2/3/2022,Overhead Camshaft,Manual,Pale White,22000,Hatchback,7410063
C_CND_000327,2/3/2022,Double Overhead Camshaft,Auto,Black,26000,SUV,8148532
C_CND_000328,2/3/2022,Double Overhead Camshaft,Auto,Pale White,12000,SUV,7592271
C_CND_000329,2/3/2022,Overhead Camshaft,Manual,Pale White,22000,Passenger,8047606
C_CND_000330,2/3/2022,Double Overhead Camshaft,Auto,Pale White,21900,Hatchback,8924275
C_CND_000331,2/3/2022,Double Overhead Camshaft,Auto,Pale White,45000,Hatchback,6697665
C_CND_000332,2/3/2022,Overhead Camshaft,Manual,Pale White,71000,Hatchback,8372194
C_CND_000333,2/3/2022,Overhead Camshaft,Manual,Pale White,13000,Hatchback,7561365
C_CND_000334,2/3/2022,Overhead Camshaft,Manual,Pale White,14000,Passenger,6395931
C_CND_000335,2/3/2022,Overhead Camshaft,Manual,Pale White,13000,Passenger,8716925
C_CND_000336,2/3/2022,Overhead Camshaft,Manual,Pale White,28000,Hatchback,8962316
C_CND_000337,2/3/2022,Overhead Camshaft,Manual,Pale White,14000,Hatchback,6034632
C_CND_000338,2/3/2022,Overhead Camshaft,Manual,Pale White,31000,Passenger,7457602
C_CND_000339,2/3/2022,Double Overhead Camshaft,Auto,Pale White,29200,Passenger,8920349
C_CND_000340,2/3/2022,Overhead Camshaft,Manual,Black,42000,Passenger,7148486
C_CND_000341,2/3/2022,Overhead Camshaft,Manual,Black,18000,Hardtop,6796602
C_CND_000342,2/3/2022,Overhead Camshaft,Manual,Pale White,13000,SUV,7691935
C_CND_000343,2/3/2022,Overhead Camshaft,Manual,Black,85000,Passenger,6417156
C_CND_000344,2/3/2022,Overhead Camshaft,Manual,Pale White,43000,Sedan,7976159
C_CND_000345,2/3/2022,Overhead Camshaft,Manual,Pale White,43500,Passenger,7161187
C_CND_000346,2/6/2022,Overhead Camshaft,Manual,Black,36000,SUV,8982126
C_CND_000347,2/6/2022,Overhead Camshaft,Manual,Pale White,16000,SUV,8879181
C_CND_000348,2/6/2022,Double Overhead Camshaft,Auto,Pale White,31000,Sedan,8138829
C_CND_000349,2/6/2022,Double Overhead Camshaft,Auto,Black,16000,Passenger,6872309
C_CND_000350,2/6/2022,Overhead Camshaft,Manual,Pale White,14000,Sedan,7514641
C_CND_000351,2/6/2022,Double Overhead Camshaft,Auto,Black,24000,SUV,7088700
C_CND_000352,2/6/2022,Double Overhead Camshaft,Auto,Pale White,39000,SUV,8458735
C_CND_000353,2/6/2022,Overhead Camshaft,Manual,Pale White,14500,Hatchback,6244359
C_CND_000354,2/6/2022,Double Overhead Camshaft,Auto,Pale White,20000,SUV,8804792
C_CND_000355,2/6/2022,Overhead Camshaft,Manual,Pale White,16500,Hardtop,8182025
C_CND_000356,2/6/2022,Double Overhead Camshaft,Auto,Pale White,31000,Hatchback,8041492
C_CND_000357,2/6/2022,Overhead Camshaft,Manual,Black,21000,SUV,6241610
C_CND_000358,2/6/2022,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,6552853
C_CND_000359,2/6/2022,Overhead Camshaft,Manual,Black,85600,Hatchback,8706152
C_CND_000360,2/6/2022,Double Overhead Camshaft,Auto,Black,23000,Hardtop,7860814
C_CND_000361,2/6/2022,Overhead Camshaft,Manual,Pale White,21000,Hatchback,7746769
C_CND_000362,2/6/2022,Overhead Camshaft,Manual,Pale White,24000,Sedan,7801790
C_CND_000363,2/6/2022,Double Overhead Camshaft,Auto,Black,22000,Passenger,8319148
C_CND_000364,2/6/2022,Overhead Camshaft,Manual,Black,25000,SUV,8127221
C_CND_000365,2/6/2022,Overhead Camshaft,Manual,Pale White,22500,SUV,6218737
C_CND_000366,2/6/2022,Double Overhead Camshaft,Auto,Pale White,19000,Hatchback,7581505
C_CND_000367,2/6/2022,Double Overhead Camshaft,Auto,Pale White,27000,SUV,6592847
C_CND_000368,2/6/2022,Double Overhead Camshaft,Auto,Pale White,18000,Sedan,6828784
C_CND_000369,2/6/2022,Overhead Camshaft,Manual,Black,75000,Passenger,7539512
C_CND_000370,2/6/2022,Overhead Camshaft,Manual,Pale White,71500,Hatchback,8952847
C_CND_000371,2/6/2022,Overhead Camshaft,Manual,Pale White,61500,Hatchback,7453504
C_CND_000372,2/6/2022,Double Overhead Camshaft,Auto,Pale White,21500,Hatchback,7560129
C_CND_000373,2/6/2022,Overhead Camshaft,Manual,Pale White,25000,Sedan,8091325
C_CND_000374,2/6/2022,Overhead Camshaft,Manual,Pale White,29000,SUV,8263309
C_CND_000375,2/6/2022,Double Overhead Camshaft,Auto,Black,12000,Hatchback,7230075
C_CND_000376,2/6/2022,Double Overhead Camshaft,Auto,Black,23000,Hardtop,8420039
C_CND_000377,2/6/2022,Overhead Camshaft,Manual,Pale White,19000,Hatchback,7056941
C_CND_000378,2/6/2022,Double Overhead Camshaft,Auto,Pale White,19500,Hatchback,8643280
C_CND_000379,2/6/2022,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,7160885
C_CND_000380,2/6/2022,Overhead Camshaft,Manual,Pale White,20000,Hatchback,6838175
C_CND_000381,2/6/2022,Overhead Camshaft,Manual,Pale White,29001,Hardtop,8481912
C_CND_000382,2/6/2022,Overhead Camshaft,Manual,Black,25500,SUV,7958184
C_CND_000383,2/6/2022,Double Overhead Camshaft,Auto,Pale White,19000,Hardtop,7512196
C_CND_000384,2/6/2022,Double Overhead Camshaft,Auto,Black,24000,SUV,8501584
C_CND_000385,2/6/2022,Overhead Camshaft,Manual,Pale White,20000,Hardtop,8843407
C_CND_000386,2/6/2022,Double Overhead Camshaft,Auto,Black,19000,Passenger,8984113
C_CND_000387,2/6/2022,Overhead Camshaft,Manual,Pale White,37000,SUV,8570948
C_CND_000388,2/6/2022,Overhead Camshaft,Manual,Pale White,17000,Passenger,8869724
C_CND_000389,2/6/2022,Overhead Camshaft,Manual,Black,29500,Hatchback,6040770
C_CND_000390,2/6/2022,Double Overhead Camshaft,Auto,Pale White,46000,Sedan,6267907
C_CND_000391,2/7/2022,Double Overhead Camshaft,Auto,Black,45000,Passenger,6373366
C_CND_000392,2/7/2022,Overhead Camshaft,Manual,Pale White,25000,Hatchback,6799958
C_CND_000393,2/7/2022,Overhead Camshaft,Manual,Black,25000,Hardtop,8000230
C_CND_000394,2/7/2022,Overhead Camshaft,Manual,Pale White,14000,SUV,8699809
C_CND_000395,2/7/2022,Double Overhead Camshaft,Auto,Pale White,19000,Passenger,8952066
C_CND_000396,2/7/2022,Overhead Camshaft,Manual,Pale White,12000,Passenger,7152789
C_CND_000397,2/7/2022,Overhead Camshaft,Manual,Pale White,17000,SUV,7124758
C_CND_000398,2/7/2022,Double Overhead Camshaft,Auto,Black,26000,Hatchback,8790575
C_CND_000399,2/7/2022,Overhead Camshaft,Manual,Black,27000,Passenger,8724403
C_CND_000400,2/7/2022,Double Overhead Camshaft,Auto,Pale White,19000,Hatchback,8601323
C_CND_000401,2/8/2022,Overhead Camshaft,Manual,Pale White,29000,SUV,8005217
C_CND_000402,2/8/2022,Double Overhead Camshaft,Auto,Black,14000,Hatchback,6988989
C_CND_000403,2/8/2022,Double Overhead Camshaft,Auto,Black,60000,Passenger,8155813
C_CND_000404,2/8/2022,Overhead Camshaft,Manual,Pale White,14000,SUV,6863920
C_CND_000405,2/8/2022,Double Overhead Camshaft,Auto,Pale White,22500,Passenger,6208717
C_CND_000406,2/8/2022,Overhead Camshaft,Manual,Black,22000,Hatchback,7719614
C_CND_000407,2/8/2022,Overhead Camshaft,Manual,Pale White,24000,Hatchback,8127385
C_CND_000408,2/8/2022,Overhead Camshaft,Manual,Black,43500,Sedan,6088402
C_CND_000409,2/8/2022,Overhead Camshaft,Manual,Black,29000,Hatchback,8851769
C_CND_000410,2/8/2022,Double Overhead Camshaft,Auto,Pale White,42000,Passenger,8121200
C_CND_000411,2/8/2022,Overhead Camshaft,Manual,Black,19000,SUV,8600506
C_CND_000412,2/8/2022,Overhead Camshaft,Manual,Pale White,14000,SUV,6367069
C_CND_000413,2/8/2022,Overhead Camshaft,Manual,Black,18000,Passenger,6000458
C_CND_000414,2/8/2022,Double Overhead Camshaft,Auto,Black,9000,Passenger,6726247
C_CND_000415,2/8/2022,Overhead Camshaft,Manual,Pale White,26000,Hardtop,8426599
C_CND_000416,2/8/2022,Overhead Camshaft,Manual,Pale White,13000,Passenger,7963438
C_CND_000417,2/8/2022,Overhead Camshaft,Manual,Pale White,24000,SUV,7256054
C_CND_000418,2/8/2022,Double Overhead Camshaft,Auto,Pale White,46000,Passenger,8326958
C_CND_000419,2/8/2022,Double Overhead Camshaft,Auto,Pale White,39000,Sedan,7026144
C_CND_000420,2/8/2022,Double Overhead Camshaft,Auto,Pale White,24000,Hatchback,7722013
C_CND_000421,2/9/2022,Double Overhead Camshaft,Auto,Pale White,19000,Passenger,7886047
C_CND_000422,2/9/2022,Double Overhead Camshaft,Auto,Black,28001,Passenger,6816141
C_CND_000423,2/9/2022,Double Overhead Camshaft,Auto,Black,60001,Sedan,6228155
C_CND_000424,2/9/2022,Overhead Camshaft,Manual,Pale White,22001,Hatchback,6615917
C_CND_000425,2/9/2022,Double Overhead Camshaft,Auto,Pale White,22001,Hatchback,6595968
C_CND_000426,2/9/2022,Overhead Camshaft,Manual,Pale White,22000,SUV,8184715
C_CND_000427,2/9/2022,Double Overhead Camshaft,Auto,Pale White,21500,Hatchback,6544854
C_CND_000428,2/9/2022,Overhead Camshaft,Manual,Black,25000,Sedan,6759646
C_CND_000429,2/9/2022,Overhead Camshaft,Manual,Black,85000,SUV,8526296
C_CND_000430,2/9/2022,Overhead Camshaft,Manual,Pale White,21000,Sedan,8905811
C_CND_000431,2/9/2022,Double Overhead Camshaft,Auto,Black,24000,SUV,8328637
C_CND_000432,2/9/2022,Overhead Camshaft,Manual,Black,44000,Passenger,6748072
C_CND_000433,2/9/2022,Overhead Camshaft,Manual,Pale White,31500,Passenger,6457683
C_CND_000434,2/9/2022,Double Overhead Camshaft,Auto,Pale White,46000,Passenger,6381408
C_CND_000435,2/9/2022,Overhead Camshaft,Manual,Black,22100,Passenger,7925467
C_CND_000436,2/9/2022,Overhead Camshaft,Manual,Pale White,21000,SUV,7091237
C_CND_000437,2/9/2022,Overhead Camshaft,Manual,Pale White,14000,Sedan,8919137
C_CND_000438,2/9/2022,Double Overhead Camshaft,Auto,Black,18000,Sedan,8582152
C_CND_000439,2/9/2022,Double Overhead Camshaft,Auto,Black,16000,Sedan,8831276
C_CND_000440,2/9/2022,Double Overhead Camshaft,Auto,Black,18000,Sedan,7608332
C_CND_000441,2/9/2022,Overhead Camshaft,Manual,Black,36000,Hatchback,7126712
C_CND_000442,2/9/2022,Double Overhead Camshaft,Auto,Pale White,10000,SUV,6617039
C_CND_000443,2/9/2022,Double Overhead Camshaft,Auto,Black,45000,Hardtop,7669561
C_CND_000444,2/9/2022,Double Overhead Camshaft,Auto,Pale White,45000,SUV,7540134
C_CND_000445,2/9/2022,Double Overhead Camshaft,Auto,Pale White,21100,Sedan,8749967
C_CND_000446,2/10/2022,Double Overhead Camshaft,Auto,Black,28001,Hatchback,8069059
C_CND_000447,2/10/2022,Double Overhead Camshaft,Auto,Pale White,25000,SUV,7059355
C_CND_000448,2/10/2022,Double Overhead Camshaft,Auto,Black,26000,SUV,8416308
C_CND_000449,2/10/2022,Overhead Camshaft,Manual,Pale White,15000,Sedan,8983215
C_CND_000450,2/10/2022,Double Overhead Camshaft,Auto,Black,21000,Hardtop,7363601
C_CND_000451,2/14/2022,Double Overhead Camshaft,Auto,Pale White,31001,Hatchback,6327743
C_CND_000452,2/14/2022,Overhead Camshaft,Manual,Pale White,21001,SUV,8019490
C_CND_000453,2/14/2022,Overhead Camshaft,Manual,Black,22001,SUV,8588830
C_CND_000454,2/14/2022,Double Overhead Camshaft,Auto,Pale White,38000,Passenger,7580374
C_CND_000455,2/14/2022,Double Overhead Camshaft,Auto,Black,26000,SUV,8766594
C_CND_000456,2/14/2022,Double Overhead Camshaft,Auto,Pale White,29000,Passenger,7618560
C_CND_000457,2/14/2022,Double Overhead Camshaft,Auto,Pale White,31000,Hatchback,7460379
C_CND_000458,2/14/2022,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,6540020
C_CND_000459,2/14/2022,Double Overhead Camshaft,Auto,Pale White,62000,Sedan,7249749
C_CND_000460,2/14/2022,Double Overhead Camshaft,Auto,Pale White,36600,Passenger,6132994
C_CND_000461,2/14/2022,Overhead Camshaft,Manual,Pale White,20000,Passenger,8767784
C_CND_000462,2/14/2022,Overhead Camshaft,Manual,Black,53000,Hatchback,7586964
C_CND_000463,2/14/2022,Double Overhead Camshaft,Auto,Black,27500,Hardtop,8206647
C_CND_000464,2/14/2022,Overhead Camshaft,Manual,Pale White,31000,SUV,8938872
C_CND_000465,2/14/2022,Double Overhead Camshaft,Auto,Pale White,27000,SUV,7126248
C_CND_000466,2/14/2022,Overhead Camshaft,Manual,Black,44000,Hatchback,8380627
C_CND_000467,2/14/2022,Double Overhead Camshaft,Auto,Black,19000,Sedan,8958510
C_CND_000468,2/14/2022,Double Overhead Camshaft,Auto,Pale White,53500,Hatchback,8306867
C_CND_000469,2/14/2022,Double Overhead Camshaft,Auto,Pale White,45000,SUV,6369267
C_CND_000470,2/14/2022,Double Overhead Camshaft,Auto,Pale White,20000,Hatchback,8875803
C_CND_000471,2/14/2022,Double Overhead Camshaft,Auto,Pale White,19000,Sedan,8001428
C_CND_000472,2/14/2022,Double Overhead Camshaft,Auto,Pale White,25000,SUV,7263050
C_CND_000473,2/14/2022,Overhead Camshaft,Manual,Pale White,16000,Hatchback,7631462
C_CND_000474,2/14/2022,Double Overhead Camshaft,Auto,Pale White,42000,Hardtop,6284138
C_CND_000475,2/14/2022,Double Overhead Camshaft,Auto,Black,33000,Hatchback,8505763
C_CND_000476,2/14/2022,Double Overhead Camshaft,Auto,Black,26000,SUV,7732717
C_CND_000477,2/14/2022,Double Overhead Camshaft,Auto,Black,19000,SUV,8974784
C_CND_000478,2/14/2022,Overhead Camshaft,Manual,Pale White,31000,Passenger,8608359
C_CND_000479,2/14/2022,Overhead Camshaft,Manual,Pale White,49300,SUV,8403838
C_CND_000480,2/14/2022,Overhead Camshaft,Manual,Pale White,17500,Hardtop,6356206
C_CND_000481,2/14/2022,Overhead Camshaft,Manual,Pale White,25000,Sedan,8414102
C_CND_000482,2/14/2022,Double Overhead Camshaft,Auto,Pale White,45000,SUV,7379408
C_CND_000483,2/14/2022,Overhead Camshaft,Manual,Black,25000,SUV,7653538
C_CND_000484,2/14/2022,Overhead Camshaft,Manual,Pale White,17000,Hatchback,8365420
C_CND_000485,2/14/2022,Overhead Camshaft,Manual,Pale White,21500,SUV,7214445
C_CND_000486,2/15/2022,Double Overhead Camshaft,Auto,Black,26001,SUV,8282706
C_CND_000487,2/15/2022,Double Overhead Camshaft,Auto,Black,22001,SUV,8232134
C_CND_000488,2/15/2022,Double Overhead Camshaft,Auto,Black,23501,Sedan,7033655
C_CND_000489,2/15/2022,Overhead Camshaft,Manual,Pale White,61000,SUV,6677245
C_CND_000490,2/15/2022,Overhead Camshaft,Manual,Pale White,13500,Hatchback,7765322
C_CND_000491,2/15/2022,Double Overhead Camshaft,Auto,Black,24000,SUV,6872525
C_CND_000492,2/15/2022,Overhead Camshaft,Manual,Pale White,24000,Sedan,6002998
C_CND_000493,2/15/2022,Double Overhead Camshaft,Auto,Pale White,21200,Hatchback,8928661
C_CND_000494,2/15/2022,Double Overhead Camshaft,Auto,Pale White,21000,Hardtop,8973448
C_CND_000495,2/15/2022,Double Overhead Camshaft,Auto,Black,33000,Hardtop,7123918
C_CND_000496,2/15/2022,Overhead Camshaft,Manual,Pale White,21000,SUV,6464425
C_CND_000497,2/15/2022,Double Overhead Camshaft,Auto,Black,9200,Hatchback,7891405
C_CND_000498,2/15/2022,Overhead Camshaft,Manual,Pale White,16000,SUV,8246066
C_CND_000499,2/15/2022,Overhead Camshaft,Manual,Pale White,29000,SUV,6362075
C_CND_000500,2/15/2022,Double Overhead Camshaft,Auto,Pale White,36000,Passenger,6575531
C_CND_000501,2/15/2022,Double Overhead Camshaft,Auto,Pale White,62000,SUV,7580953
C_CND_000502,2/15/2022,Double Overhead Camshaft,Auto,Pale White,14000,Sedan,8011515
C_CND_000503,2/15/2022,Overhead Camshaft,Manual,Pale White,12000,Hatchback,8527216
C_CND_000504,2/15/2022,Overhead Camshaft,Manual,Pale White,26500,Hatchback,6784129
C_CND_000505,2/15/2022,Double Overhead Camshaft,Auto,Pale White,22650,SUV,8885364
C_CND_000506,2/15/2022,Double Overhead Camshaft,Auto,Pale White,57500,Hatchback,8226270
C_CND_000507,2/15/2022,Double Overhead Camshaft,Auto,Pale White,15500,Hatchback,6478607
C_CND_000508,2/15/2022,Double Overhead Camshaft,Auto,Pale White,39600,Sedan,8262408
C_CND_000509,2/15/2022,Overhead Camshaft,Manual,Pale White,25000,Sedan,8851572
C_CND_000510,2/15/2022,Overhead Camshaft,Manual,Pale White,14000,SUV,7673891
C_CND_000511,2/15/2022,Double Overhead Camshaft,Auto,Pale White,24000,Hatchback,8054987
C_CND_000512,2/15/2022,Overhead Camshaft,Manual,Pale White,12000,Hatchback,8928430
C_CND_000513,2/15/2022,Overhead Camshaft,Manual,Pale White,14000,Passenger,8812716
C_CND_000514,2/15/2022,Double Overhead Camshaft,Auto,Pale White,42000,Sedan,8378169
C_CND_000515,2/15/2022,Overhead Camshaft,Manual,Pale White,12500,Hardtop,6261709
C_CND_000516,2/15/2022,Double Overhead Camshaft,Auto,Black,61000,Hatchback,7279330
C_CND_000517,2/15/2022,Double Overhead Camshaft,Auto,Pale White,46000,Hardtop,8198224
C_CND_000518,2/15/2022,Double Overhead Camshaft,Auto,Pale White,28100,Hatchback,8477827
C_CND_000519,2/15/2022,Overhead Camshaft,Manual,Pale White,22000,Hardtop,6608855
C_CND_000520,2/15/2022,Overhead Camshaft,Manual,Black,49000,SUV,6541455
C_CND_000521,2/15/2022,Overhead Camshaft,Manual,Pale White,14000,SUV,6631542
C_CND_000522,2/15/2022,Overhead Camshaft,Manual,Pale White,21000,Sedan,7135746
C_CND_000523,2/15/2022,Double Overhead Camshaft,Auto,Black,9500,Hatchback,6199090
C_CND_000524,2/15/2022,Overhead Camshaft,Manual,Pale White,20000,Passenger,8486721
C_CND_000525,2/15/2022,Double Overhead Camshaft,Auto,Black,39000,Passenger,7045405
C_CND_000526,2/16/2022,Overhead Camshaft,Manual,Black,22000,SUV,7135308
C_CND_000527,2/16/2022,Double Overhead Camshaft,Auto,Pale White,31000,Hatchback,6125793
C_CND_000528,2/16/2022,Overhead Camshaft,Manual,Pale White,29000,SUV,6285620
C_CND_000529,2/16/2022,Double Overhead Camshaft,Auto,Pale White,15000,Sedan,6616874
C_CND_000530,2/16/2022,Overhead Camshaft,Manual,Pale White,20000,Passenger,8001056
C_CND_000531,2/16/2022,Double Overhead Camshaft,Auto,Pale White,19000,Passenger,6327667
C_CND_000532,2/16/2022,Double Overhead Camshaft,Auto,Pale White,22000,Hatchback,6677814
C_CND_000533,2/16/2022,Double Overhead Camshaft,Auto,Black,12000,Hatchback,6918254
C_CND_000534,2/16/2022,Overhead Camshaft,Manual,Pale White,14000,Passenger,8584566
C_CND_000535,2/16/2022,Double Overhead Camshaft,Auto,Pale White,25000,Passenger,6835807
C_CND_000536,2/16/2022,Overhead Camshaft,Manual,Black,17000,Hatchback,7158561
C_CND_000537,2/16/2022,Double Overhead Camshaft,Auto,Pale White,39000,Hardtop,6906972
C_CND_000538,2/16/2022,Double Overhead Camshaft,Auto,Pale White,19000,Sedan,7219042
C_CND_000539,2/16/2022,Overhead Camshaft,Manual,Pale White,16000,Hatchback,7646137
C_CND_000540,2/16/2022,Double Overhead Camshaft,Auto,Pale White,21000,Hatchback,6736254
C_CND_000541,2/18/2022,Double Overhead Camshaft,Auto,Black,41000,Sedan,8806094
C_CND_000542,2/18/2022,Double Overhead Camshaft,Auto,Black,26000,Sedan,7485080
C_CND_000543,2/18/2022,Double Overhead Camshaft,Auto,Black,9000,Hatchback,8635781
C_CND_000544,2/18/2022,Overhead Camshaft,Manual,Pale White,14000,SUV,7697275
C_CND_000545,2/18/2022,Overhead Camshaft,Manual,Black,16700,Hardtop,8326273
